total KP 
5116
x,y,time[s]
0.685063,0.693920,0.050202
0.469274,0.565876,0.048521
0.547727,0.636169,0.051395
0.802120,0.606732,0.047992
0.798749,0.328283,0.051384
0.752137,0.524848,0.063529
0.811337,0.575838,0.067169
0.539499,0.568738,0.045400
0.718112,0.560976,0.064840
0.634823,0.373529,0.046911
0.586784,0.602855,0.044477
0.705179,0.324742,0.053647
0.818770,0.591398,0.064223
0.517689,0.553965,0.052461
0.829237,0.592072,0.054327
0.558673,0.628779,0.061102
0.493056,0.675403,0.065711
0.621194,0.326365,0.071805
0.565897,0.601935,0.063945
0.609212,0.574648,0.046017
0.826337,0.571669,0.049508
0.414545,0.579697,0.047721
0.785366,0.555981,0.049025
0.801788,0.571429,0.058228
0.548128,0.566540,0.059367
0.826139,0.586619,0.065043
0.820000,0.592075,0.050262
0.835214,0.578709,0.067020
0.819369,0.586022,0.071299
0.792593,0.575145,0.048318
0.770718,0.586238,0.061715
0.561598,0.615304,0.069824
0.821634,0.581448,0.049665
0.541011,0.581071,0.075848
0.832396,0.566059,0.059686
0.807692,0.580964,0.062617
0.813981,0.582649,0.068964
0.819901,0.591241,0.078962
0.836601,0.592357,0.055165
0.626459,0.280669,0.027183
0.579948,0.564915,0.002501
0.813492,0.569149,0.049940
0.556410,0.682119,0.060746
0.550296,0.547450,0.075116
0.806829,0.572400,0.002475
0.822368,0.599190,0.018153
0.755187,0.607578,0.041103
0.781310,0.583413,0.044014
0.614896,0.552381,0.047563
0.736597,0.572072,0.055498
0.573500,0.365311,0.035396
0.822096,0.572108,0.050542
0.759441,0.568336,0.064395
0.572687,0.589385,0.072205
0.826804,0.601005,0.005355
0.699847,0.584311,0.057955
0.763941,0.592022,0.055696
0.823770,0.587106,0.064053
0.809278,0.605753,0.078467
0.601610,0.584291,0.038213
0.463443,0.818182,0.044647
0.821983,0.592593,0.062590
0.471967,0.794173,0.050491
0.826460,0.561039,0.051051
0.842048,0.578022,0.052785
0.692998,0.579983,0.065751
0.815894,0.581891,0.048597
0.542226,0.798923,0.042677
0.809257,0.583450,0.066144
0.837703,0.561644,0.077115
0.611247,0.395709,0.047067
0.549855,0.531915,0.065662
0.805657,0.579235,0.050790
0.700855,0.497647,0.054969
0.575408,0.600894,0.058701
0.810421,0.577729,0.061080
0.699001,0.612329,0.044238
0.820543,0.570926,0.051713
0.573654,0.594486,0.060472
0.716157,0.599860,0.079265
0.520888,0.607056,0.047883
0.343864,0.691704,0.043839
0.361386,0.361446,0.046455
0.827673,0.552430,0.048049
0.780063,0.550232,0.053670
0.587935,0.600388,0.058449
0.593309,0.659028,0.070606
0.268145,0.425490,0.076504
0.837100,0.577861,0.016693
0.842857,0.577014,0.075597
0.743302,0.710853,0.050141
0.784442,0.591201,0.063438
0.573880,0.622162,0.014434
0.811681,0.590012,0.050028
0.803141,0.583333,0.072244
0.822196,0.557437,0.002520
0.826039,0.590146,0.005589
0.818182,0.576110,0.058536
0.553818,0.544259,0.009535
0.821584,0.595013,0.048770
0.492991,0.467718,0.053744
0.742029,0.712534,0.054563
0.641546,0.645479,0.062338
0.514911,0.671283,0.075574
0.837607,0.572619,0.050024
0.598081,0.600601,0.000966
0.789281,0.588928,0.049129
0.546135,0.293567,0.052016
0.542289,0.600000,0.058168
0.277778,0.727414,0.057439
0.570263,0.193043,0.061539
0.842199,0.572711,0.077204
0.534562,0.564159,0.049964
0.779303,0.590814,0.052568
0.597577,0.551461,0.001007
0.816537,0.569588,0.060788
0.824420,0.577465,0.078596
0.656744,0.310848,0.043252
0.832905,0.591969,0.072149
0.835141,0.582703,0.048801
0.820641,0.587711,0.049256
0.608198,0.653812,0.058704
0.848303,0.606541,0.056298
0.755927,0.577717,0.049053
0.814460,0.590009,0.056600
0.797059,0.547619,0.064611
0.669251,0.594572,0.054496
0.550000,0.563231,0.052831
0.712000,0.301109,0.051994
0.798515,0.582371,0.055658
0.686540,0.648211,0.056127
0.825798,0.571237,0.066181
0.824385,0.587845,0.054473
0.835308,0.563025,0.010032
0.789929,0.597027,0.069062
0.822738,0.568987,0.075995
0.643670,0.360825,0.048150
0.394341,0.752653,0.002316
0.579853,0.632353,0.003450
0.852809,0.570439,0.049663
0.805532,0.604594,0.051260
0.813019,0.549237,0.060678
0.815502,0.585498,0.050333
0.555834,0.533660,0.077188
0.806220,0.601407,0.051787
0.836184,0.582234,0.061365
0.807808,0.556107,0.046725
0.574682,0.586777,0.066466
0.436857,0.342857,0.071763
0.836364,0.589686,0.060681
0.527003,0.595357,0.046639
0.835498,0.586724,0.050684
0.643845,0.587719,0.051654
0.819804,0.590308,0.063359
0.710000,0.581081,0.047693
0.809945,0.572536,0.050103
0.841808,0.561785,0.055040
0.816216,0.599562,0.067185
0.597926,0.239008,0.045811
0.716448,0.589147,0.059202
0.690331,0.573991,0.047733
0.815650,0.621586,0.061090
0.578791,0.577032,0.063664
0.756803,0.577243,0.045939
0.827676,0.590909,0.052630
0.526316,0.582547,0.046187
0.780908,0.588872,0.059503
0.549607,0.648631,0.063423
0.753213,0.588086,0.068417
0.627343,0.303879,0.014251
0.821333,0.576000,0.051494
0.826337,0.569456,0.079017
0.803987,0.578889,0.000363
0.743649,0.594104,0.001577
0.828883,0.571599,0.051047
0.520833,0.596120,0.057937
0.544084,0.539683,0.073867
0.590980,0.356383,0.006754
0.820022,0.600224,0.008555
0.526810,0.612323,0.043604
0.759700,0.571078,0.047428
0.792219,0.590870,0.058575
0.824837,0.560526,0.058815
0.818908,0.588689,0.049305
0.731579,0.571915,0.049917
0.832265,0.602926,0.064682
0.599374,0.801187,0.070824
0.357430,0.664137,0.040344
0.719154,0.585202,0.046335
0.201655,0.651996,0.003676
0.812550,0.576271,0.058071
0.573626,0.653686,0.065372
0.380242,0.548475,0.046057
0.736089,0.607088,0.067789
0.771344,0.437073,0.068059
0.843750,0.578010,0.069387
0.688645,0.342632,0.042895
0.814057,0.556136,0.056321
0.817494,0.582278,0.006488
0.832298,0.586639,0.036044
0.828198,0.567669,0.061902
0.544209,0.575615,0.043106
0.765492,0.537815,0.073775
0.408223,0.476023,0.058354
0.581320,0.629573,0.045356
0.823400,0.575029,0.060414
0.762557,0.546106,0.058130
0.559433,0.597510,0.077093
0.570993,0.578369,0.047286
0.505208,0.690210,0.052287
0.464696,0.585739,0.049594
0.535016,0.612879,0.003272
0.811688,0.575875,0.065795
0.847147,0.563715,0.052395
0.821252,0.562859,0.052598
0.837617,0.585480,0.055791
0.524042,0.651181,0.067739
0.389655,0.511609,0.044232
0.629797,0.471533,0.041180
0.538781,0.626788,0.044480
0.777409,0.371753,0.046849
0.805430,0.580741,0.049048
0.812500,0.579482,0.063970
0.802949,0.608924,0.049772
0.377953,0.524528,0.056551
0.528105,0.580475,0.050574
0.819324,0.579545,0.007263
0.725508,0.560997,0.064994
0.479574,0.693443,0.048760
0.830508,0.593960,0.053392
0.358882,0.476724,0.079573
0.818523,0.553922,0.052742
0.834211,0.583993,0.050298
0.833472,0.562242,0.053032
0.323276,0.307692,0.072417
0.385167,0.299774,0.040627
0.807169,0.574257,0.045884
0.567657,0.532308,0.043744
0.811321,0.570717,0.054884
0.817961,0.581146,0.065088
0.476451,0.565900,0.048691
0.838843,0.568709,0.006330
0.559155,0.560544,0.063240
0.827059,0.583626,0.054111
0.578637,0.346965,0.070182
0.445946,0.699854,0.074201
0.294311,0.496774,0.045641
0.813842,0.598120,0.050559
0.559162,0.336735,0.046581
0.829522,0.605344,0.079461
0.745455,0.600644,0.044685
0.392910,0.773040,0.054308
0.736641,0.574606,0.046568
0.809524,0.584879,0.052241
0.812639,0.603795,0.054508
0.814038,0.590000,0.060231
0.817714,0.567762,0.064102
0.567932,0.326797,0.044319
0.827317,0.578740,0.051637
0.717129,0.600000,0.056936
0.829975,0.558313,0.061851
0.828862,0.600551,0.063119
0.811475,0.579452,0.049631
0.829630,0.593648,0.058449
0.693593,0.592659,0.045656
0.815718,0.588472,0.054349
0.775385,0.560538,0.003745
0.840308,0.559824,0.050385
0.843062,0.589817,0.050785
0.831824,0.581935,0.068617
0.780528,0.615260,0.048341
0.818676,0.604484,0.049582
0.693034,0.581858,0.053122
0.836759,0.563855,0.054147
0.826649,0.598991,0.054698
0.816352,0.584596,0.060688
0.779599,0.568202,0.068226
0.751761,0.594010,0.069236
0.482902,0.528893,0.049860
0.545752,0.648855,0.071471
0.805322,0.591472,0.054917
0.557427,0.624909,0.062910
0.818912,0.591800,0.052093
0.540823,0.446057,0.055360
0.827773,0.600889,0.059756
0.826015,0.585246,0.064955
0.534483,0.603774,0.052686
0.537664,0.607489,0.061581
0.550305,0.247024,0.050504
0.676015,0.587828,0.060640
0.598174,0.565502,0.072980
0.802243,0.565440,0.063444
0.289093,0.659794,0.066311
0.828294,0.595420,0.067927
0.782713,0.553809,0.000692
0.547239,0.566901,0.007104
0.831784,0.594706,0.050960
0.527062,0.608278,0.063402
0.553299,0.584083,0.077966
0.548289,0.276912,0.046384
0.559259,0.240964,0.052278
0.812139,0.591522,0.055819
0.787845,0.349945,0.053065
0.799627,0.612132,0.054763
0.819704,0.594059,0.001265
0.807035,0.595766,0.058857
0.843074,0.569704,0.058372
0.748418,0.590698,0.058812
0.575080,0.565481,0.075735
0.814255,0.610515,0.078007
0.809361,0.569143,0.003741
0.825182,0.577685,0.006749
0.791740,0.296108,0.051503
0.571686,0.617128,0.052559
0.830263,0.566754,0.060865
0.823910,0.564940,0.007341
0.428969,0.199224,0.044811
0.804657,0.631961,0.056137
0.554867,0.549747,0.068603
0.689988,0.538818,0.050313
0.822917,0.601149,0.051868
0.806569,0.559364,0.052836
0.824710,0.599152,0.054409
0.819905,0.599434,0.074768
0.591411,0.545991,0.078228
0.814304,0.583951,0.049878
0.542993,0.597971,0.055582
0.287582,0.573081,0.044327
0.717068,0.596916,0.067403
0.526525,0.546954,0.057084
0.628049,0.207353,0.061932
0.825070,0.593427,0.012335
0.229113,0.586882,0.041763
0.819429,0.583333,0.057903
0.568234,0.639153,0.003980
0.821675,0.563872,0.051856
0.813713,0.604563,0.053954
0.754247,0.632743,0.074503
0.746005,0.308519,0.044731
0.413989,0.822086,0.047673
0.368156,0.660092,0.057172
0.660116,0.276836,0.062251
0.539137,0.510892,0.066731
0.817001,0.563594,0.069999
0.813200,0.608966,0.002876
0.526016,0.351351,0.050058
0.725472,0.572610,0.051981
0.693431,0.580180,0.065612
0.833516,0.609121,0.052263
0.831244,0.561047,0.055133
0.816987,0.579262,0.065646
0.806999,0.598111,0.078753
0.809322,0.587384,0.050430
0.809102,0.563363,0.050493
0.563073,0.626410,0.049098
0.845098,0.597263,0.055128
0.428904,0.662017,0.042537
0.529243,0.581801,0.047314
0.542840,0.583431,0.049395
0.832383,0.572422,0.050583
0.827526,0.558772,0.051239
0.556869,0.574022,0.059525
0.833004,0.583741,0.059756
0.816561,0.596178,0.048308
0.814085,0.601497,0.002921
0.756030,0.593159,0.005414
0.808642,0.600348,0.060747
0.566099,0.592479,0.069421
0.586179,0.586261,0.075892
0.837186,0.568844,0.004033
0.272727,0.360746,0.058493
0.731504,0.596471,0.050551
0.836639,0.599534,0.051919
0.762483,0.605782,0.054763
0.551668,0.522679,0.073296
0.629231,0.600877,0.043733
0.841711,0.583243,0.052411
0.535117,0.287561,0.040996
0.742362,0.542587,0.052053
0.814560,0.581492,0.001875
0.573092,0.564792,0.006420
0.821734,0.568408,0.076896
0.811561,0.565668,0.078394
0.547994,0.557719,0.047028
0.716966,0.381245,0.065739
0.816993,0.579221,0.072883
0.561798,0.552966,0.006955
0.831683,0.570450,0.054648
0.728412,0.594744,0.072880
0.826428,0.600227,0.004828
0.807731,0.580285,0.049658
0.740099,0.577108,0.044984
0.808933,0.585276,0.049915
0.765794,0.504464,0.052755
0.817748,0.573321,0.068418
0.814216,0.561290,0.068645
0.706475,0.606897,0.041467
0.831237,0.531027,0.078105
0.837805,0.597852,0.051527
0.827935,0.589249,0.046920
0.682731,0.579492,0.049652
0.824150,0.565469,0.069104
0.805005,0.567456,0.048429
0.814947,0.580683,0.012968
0.307557,0.284965,0.048561
0.540676,0.596019,0.052105
0.555340,0.608617,0.071299
0.549400,0.272329,0.052134
0.493715,0.548813,0.055382
0.832599,0.572687,0.056906
0.443750,0.607613,0.075974
0.353175,0.689604,0.041385
0.831243,0.561143,0.053991
0.375000,0.660646,0.074991
0.830348,0.619895,0.078254
0.556217,0.571833,0.047227
0.803235,0.607685,0.064995
0.281609,0.745455,0.027027
0.819901,0.610422,0.053195
0.797619,0.560345,0.055841
0.779141,0.556047,0.064364
0.821745,0.580076,0.066376
0.806886,0.568627,0.079288
0.597307,0.725490,0.037351
0.443099,0.697947,0.048397
0.721649,0.582960,0.049689
0.801489,0.568351,0.051191
0.825748,0.597855,0.049594
0.833650,0.586792,0.063717
0.814298,0.565630,0.054885
0.311889,0.772657,0.047929
0.484459,0.370485,0.051203
0.814070,0.571429,0.057602
0.461538,0.307195,0.078154
0.813688,0.583130,0.008475
0.668847,0.329384,0.057811
0.431841,0.382436,0.063633
0.536437,0.592233,0.031925
0.404092,0.575709,0.043397
0.559400,0.577465,0.049476
0.670547,0.623348,0.059723
0.837809,0.589905,0.060882
0.544769,0.614273,0.062418
0.790414,0.580258,0.050479
0.592530,0.589329,0.057371
0.561709,0.617404,0.045127
0.811398,0.556300,0.047636
0.606433,0.529844,0.057313
0.757047,0.569128,0.000675
0.806175,0.597468,0.060775
0.325688,0.502238,0.079190
0.804918,0.589661,0.051180
0.489426,0.491542,0.056787
0.425743,0.417625,0.049569
0.367065,0.241110,0.063047
0.793976,0.598566,0.004330
0.755122,0.583732,0.053914
0.807353,0.586705,0.054020
0.767913,0.580060,0.055982
0.827727,0.575481,0.059478
0.841304,0.564693,0.011171
0.761236,0.568966,0.048110
0.298789,0.735294,0.050157
0.828933,0.600849,0.073630
0.800259,0.558862,0.016811
0.782559,0.602423,0.063707
0.533865,0.811594,0.069759
0.548723,0.579515,0.054912
0.827947,0.590521,0.055888
0.536122,0.439338,0.044533
0.833611,0.568937,0.053025
0.696398,0.683740,0.063371
0.824943,0.579008,0.049680
0.738487,0.566400,0.075826
0.243639,0.710134,0.054522
0.829811,0.578420,0.056970
0.688623,0.592344,0.057779
0.436019,0.455491,0.047710
0.436486,0.514175,0.054218
0.816845,0.568548,0.057579
0.811268,0.596932,0.065375
0.828996,0.580766,0.013243
0.824247,0.596449,0.000501
0.840858,0.592000,0.065333
0.809731,0.579861,0.048623
0.583170,0.613161,0.063009
0.805631,0.614480,0.077848
0.823468,0.585519,0.005922
0.790407,0.630586,0.063260
0.831311,0.575275,0.049829
0.762685,0.586873,0.067459
0.821053,0.556918,0.078899
0.561983,0.680391,0.055033
0.818919,0.601615,0.074494
0.811254,0.568102,0.048765
0.810565,0.567421,0.051443
0.826652,0.603692,0.051604
0.819540,0.575231,0.052141
0.820370,0.595941,0.073920
0.654545,0.484750,0.001815
0.825592,0.572174,0.057980
0.826087,0.582670,0.062325
0.812865,0.573591,0.066358
0.580796,0.589569,0.067463
0.534884,0.368715,0.033941
0.743855,0.570332,0.051698
0.561391,0.615223,0.051936
0.733236,0.563202,0.052595
0.817380,0.576543,0.064219
0.542484,0.592961,0.044570
0.289916,0.317098,0.047846
0.694158,0.605806,0.061265
0.727919,0.559804,0.047756
0.633867,0.533480,0.048607
0.542802,0.570370,0.053436
0.577011,0.586475,0.003690
0.816760,0.588367,0.059866
0.493492,0.443193,0.055369
0.460340,0.322193,0.069181
0.827451,0.574219,0.058989
0.812709,0.589052,0.060444
0.583756,0.281481,0.063929
0.703455,0.637192,0.060452
0.827731,0.544992,0.060482
0.698686,0.593997,0.060527
0.543338,0.574166,0.042436
0.721831,0.606557,0.053168
0.623214,0.562172,0.062770
0.568573,0.570020,0.063726
0.730347,0.570676,0.065535
0.353293,0.699801,0.052732
0.834313,0.559763,0.054462
0.758721,0.566447,0.057384
0.811054,0.571975,0.064565
0.815939,0.567773,0.075644
0.569444,0.438853,0.077387
0.564706,0.343458,0.051691
0.533904,0.566756,0.053185
0.829739,0.581264,0.011183
0.698732,0.580114,0.057472
0.687980,0.561893,0.043575
0.833652,0.583412,0.052540
0.786070,0.569823,0.053749
0.802198,0.605820,0.056367
0.818599,0.571104,0.058413
0.560754,0.582550,0.059053
0.824373,0.563246,0.006734
0.567482,0.627732,0.054551
0.832974,0.599567,0.052441
0.818653,0.595335,0.053333
0.607906,0.557732,0.074240
0.533582,0.567472,0.049240
0.807727,0.571946,0.055730
0.817133,0.578776,0.062081
0.817834,0.567222,0.072121
0.543297,0.606796,0.075633
0.542998,0.610984,0.002148
0.840830,0.576389,0.056974
0.614048,0.263274,0.004556
0.534257,0.585803,0.047341
0.813559,0.581267,0.055784
0.606423,0.570815,0.008587
0.838442,0.603462,0.049027
0.820682,0.567213,0.050513
0.572185,0.577358,0.065193
0.792115,0.611435,0.009048
0.534510,0.637879,0.060301
0.829032,0.544865,0.050134
0.817686,0.557127,0.068505
0.505654,0.502336,0.076617
0.572228,0.581066,0.066942
0.823656,0.580064,0.072575
0.694882,0.603989,0.072832
0.384335,0.411248,0.041014
0.550086,0.268495,0.050789
0.397550,0.696058,0.045125
0.808367,0.595430,0.062547
0.830297,0.570470,0.063580
0.580609,0.558824,0.076865
0.558362,0.601967,0.020363
0.816958,0.609883,0.053274
0.563370,0.341602,0.077590
0.822193,0.579085,0.053987
0.556054,0.661409,0.045449
0.745796,0.573066,0.063260
0.705202,0.555556,0.006904
0.592652,0.299923,0.040066
0.736709,0.619221,0.050072
0.533333,0.639711,0.051904
0.709677,0.562108,0.064509
0.552934,0.594692,0.046903
0.803030,0.585168,0.055555
0.562268,0.458182,0.058695
0.708253,0.574248,0.049670
0.780229,0.605327,0.052894
0.398636,0.546053,0.054942
0.804064,0.565789,0.052275
0.845054,0.590221,0.053987
0.836084,0.562640,0.060841
0.558288,0.600175,0.023435
0.836629,0.576661,0.065882
0.821577,0.572021,0.002613
0.816298,0.571812,0.049480
0.564103,0.832168,0.057937
0.553753,0.552412,0.059427
0.815356,0.601835,0.063820
0.817654,0.578161,0.056915
0.761317,0.306370,0.057777
0.440000,0.200669,0.066556
0.545342,0.273684,0.047079
0.497890,0.694444,0.005034
0.628993,0.709828,0.018565
0.805835,0.569556,0.048995
0.736091,0.655267,0.059720
0.527014,0.651327,0.077135
0.848195,0.602321,0.059101
0.560526,0.555980,0.053107
0.544674,0.283940,0.045616
0.523241,0.554637,0.048745
0.554443,0.571257,0.077535
0.792019,0.583732,0.045916
0.563739,0.655814,0.049649
0.808930,0.559184,0.053317
0.824853,0.579724,0.054493
0.553191,0.583278,0.057811
0.820225,0.595559,0.068555
0.605102,0.598848,0.076472
0.537580,0.565854,0.043207
0.824859,0.586089,0.052788
0.545643,0.601053,0.014022
0.567100,0.598772,0.048266
0.827083,0.575413,0.058034
0.629973,0.580605,0.003696
0.835061,0.596262,0.052280
0.813288,0.570833,0.053239
0.666383,0.468085,0.046966
0.665521,0.198041,0.050083
0.824029,0.596852,0.064668
0.834225,0.558161,0.050047
0.755151,0.548563,0.055616
0.810992,0.568575,0.072313
0.828436,0.590038,0.073050
0.812248,0.566667,0.051407
0.831056,0.582278,0.055529
0.771160,0.591821,0.048326
0.675112,0.517291,0.056510
0.566667,0.596591,0.066301
0.818767,0.559963,0.068452
0.836735,0.570581,0.078749
0.597421,0.565337,0.004805
0.834242,0.564378,0.000297
0.595506,0.550379,0.056956
0.592748,0.330853,0.052752
0.571924,0.585324,0.053651
0.796970,0.587537,0.054989
0.568768,0.557143,0.060107
0.536484,0.563612,0.070653
0.815524,0.576768,0.051969
0.205805,0.361683,0.005555
0.822560,0.578745,0.053936
0.826415,0.569822,0.056268
0.545667,0.572924,0.058877
0.526736,0.609993,0.045277
0.829681,0.604582,0.004728
0.807181,0.606815,0.050869
0.815209,0.557861,0.051458
0.816435,0.576596,0.048605
0.708155,0.583333,0.054515
0.646477,0.198079,0.059773
0.802187,0.611166,0.060568
0.446796,0.539965,0.075800
0.720254,0.600349,0.077320
0.812348,0.596323,0.061342
0.819039,0.590793,0.051362
0.819850,0.566832,0.064452
0.537599,0.625312,0.045551
0.820000,0.584656,0.062199
0.622265,0.216998,0.000842
0.684569,0.645110,0.050199
0.813576,0.596579,0.053571
0.267442,0.315702,0.059358
0.808717,0.575685,0.067646
0.552542,0.617704,0.074220
0.349758,0.727679,0.004853
0.481583,0.563344,0.065286
0.831239,0.574373,0.052055
0.718130,0.588966,0.055939
0.763795,0.578008,0.058232
0.813927,0.555556,0.074676
0.705840,0.589973,0.044344
0.800497,0.536208,0.053360
0.822796,0.604733,0.054121
0.719943,0.590535,0.060331
0.821586,0.594444,0.063402
0.586481,0.601893,0.065301
0.577350,0.648174,0.012970
0.767477,0.625184,0.071670
0.800557,0.593750,0.050861
0.828125,0.593168,0.067761
0.819261,0.567460,0.068968
0.458716,0.648649,0.075038
0.595623,0.518721,0.002348
0.290868,0.590611,0.046690
0.812950,0.587983,0.051555
0.820961,0.587540,0.051918
0.548600,0.502333,0.053310
0.818372,0.601026,0.068387
0.804677,0.549046,0.049174
0.537092,0.407514,0.047515
0.836279,0.573433,0.050114
0.819507,0.562430,0.053308
0.814815,0.598991,0.067202
0.818182,0.584137,0.073811
0.801980,0.289296,0.047647
0.566862,0.603598,0.079336
0.548883,0.631293,0.001639
0.326590,0.604717,0.050802
0.814419,0.562500,0.072026
0.816050,0.613799,0.073826
0.822252,0.560976,0.049833
0.682819,0.599013,0.061782
0.275395,0.664212,0.047450
0.836495,0.565530,0.050325
0.837983,0.593583,0.058023
0.396594,0.307038,0.076492
0.788652,0.582296,0.048730
0.554968,0.538549,0.048770
0.828110,0.570605,0.070161
0.822703,0.588424,0.049354
0.817330,0.594306,0.050536
0.823920,0.570132,0.058384
0.837739,0.589154,0.061411
0.712903,0.576087,0.002251
0.541667,0.606791,0.046496
0.827513,0.578891,0.055006
0.224390,0.703310,0.062136
0.551181,0.618269,0.000936
0.806193,0.571592,0.048102
0.789944,0.588950,0.066928
0.831707,0.581146,0.074410
0.532258,0.603468,0.045972
